,ID,FR,TO,LEN,JAM
897,163301,132,399,713,15
898,163302,399,417,640,15
899,163401,417,399,640,15
900,163402,399,132,713,15
901,165101,418,419,607,15
902,165102,419,420,674,15
903,165103,420,421,669,15
904,165104,421,390,507,15
905,165201,390,421,514,15
906,165202,421,420,662,15
907,165203,420,419,671,15
908,165204,419,418,606,15
909,166101,280,422,675,15
910,166102,422,423,2346,15
911,166201,423,422,2338,15
912,166202,422,280,676,15
913,169301,326,424,639,15
914,169302,424,425,395,15
915,169303,425,426,811,15
916,169304,426,427,383,15
917,169305,427,428,623,15
918,169306,428,429,819,15
919,169401,429,428,821,15
920,169402,428,427,623,15
921,169403,427,426,400,15
922,169404,426,425,811,15
923,169405,425,424,395,15
924,169406,424,326,639,15
925,172101,430,431,295,15
926,172102,431,432,511,15
927,172103,432,433,467,15
928,172201,433,432,466,15
929,172202,432,431,514,15
930,172203,431,430,295,15
931,173301,434,396,730,15
932,173302,396,408,644,15
933,173303,408,435,687,15
934,173304,435,314,531,15
935,173305,314,436,833,15
936,173401,436,314,835,15
937,173402,314,435,530,15
938,173403,435,408,771,15
939,173404,408,396,554,15
940,173405,396,434,737,15
941,174101,437,413,287,15
942,174201,413,437,287,15
943,176301,24,84,654,15
944,176401,84,24,688,15
945,177301,438,403,179,15
946,177401,403,438,173,15
947,180101,439,440,2061,15
948,180201,440,439,1849,15
949,182301,283,382,1523,15
950,182401,382,283,1530,15
951,183301,129,441,821,15
952,183302,441,442,550,15
953,183401,442,441,559,15
954,183402,441,129,820,15
955,184101,441,437,299,15
956,184201,437,441,299,15
957,186101,423,381,1076,15
958,186201,381,423,1088,15
959,187101,443,376,1551,15
960,187201,376,443,1553,15
961,188301,444,445,810,15
962,188302,445,446,821,15
963,188303,446,447,557,15
964,188304,447,448,1115,15
965,188305,448,449,700,15
966,188306,449,450,858,15
967,188307,450,451,998,15
968,188401,451,450,999,15
969,188402,450,449,858,15
970,188403,449,448,698,15
971,188404,448,447,1115,15
972,188405,447,446,543,15
973,188406,446,445,772,15
974,188407,445,444,871,15
975,189101,452,89,1161,15
976,189102,89,388,662,15
977,189103,388,453,515,15
978,189104,453,435,596,15
979,189105,435,454,353,15
980,189106,454,341,568,15
981,189201,341,454,566,15
982,189202,454,435,354,15
983,189203,435,453,607,15
984,189204,453,388,508,15
985,189205,388,89,645,15
986,189206,89,452,1165,15
987,190101,440,422,1085,15
988,190102,422,281,2974,15
989,190201,281,422,2960,15
990,190202,422,440,1082,15
991,194101,455,456,1032,15
992,194201,456,455,1031,15
993,196101,391,438,1051,15
994,196201,438,391,1049,15
995,197101,457,458,1057,15
996,197102,458,459,1238,15
997,197201,459,458,1203,15
998,197202,458,457,1054,15
999,216301,290,460,1813,20
1000,216401,460,290,1810,20
1001,217101,461,462,1215,15
1002,217102,462,463,366,15
1003,217103,463,464,403,15
1004,217201,464,463,410,15
1005,217202,463,462,367,15
1006,217203,462,461,1228,15
1007,218101,465,466,841,15
1008,218201,466,465,838,15
1009,220101,467,468,703,20
1010,220102,468,469,1041,20
1011,220201,469,468,1169,20
1012,220202,468,467,550,20
1013,221101,470,471,421,20
1014,221102,471,472,474,20
1015,221103,472,473,510,20
1016,221104,473,474,935,20
1017,221202,474,473,950,20
1018,221203,473,472,495,20
1019,221204,472,471,448,20
1020,221205,471,470,446,20
1021,222101,475,476,1835,20
1022,222102,476,477,877,20
1023,222201,477,476,879,20
1024,222202,476,475,1869,20
1025,223301,478,479,601,20
1026,223302,479,480,913,20
1027,223401,480,479,917,20
1028,223402,479,478,624,20
1029,225101,481,482,568,20
1030,225102,482,359,811,20
1031,225201,359,482,894,20
1032,225202,482,481,480,20
1033,227301,483,484,1239,20
1034,227302,484,485,526,20
1035,227303,485,486,1038,20
1036,227304,487,488,774,20
1037,227401,488,487,791,20
1038,227402,486,485,1041,20
1039,227403,485,484,526,20
1040,227404,484,483,1241,20
1041,228101,489,490,1571,20
1042,228102,490,460,1102,20
1043,228103,460,491,929,20
1044,228104,491,291,598,20
1045,228201,291,491,626,20
1046,228202,491,460,901,20
1047,228203,460,490,1095,20
1048,228204,490,489,1563,20
1049,229101,356,492,1377,20
1050,229201,492,356,1387,20
1051,232301,493,494,657,20
1052,232302,494,495,811,20
1053,232303,495,496,854,20
1054,232401,496,495,859,20
1055,232402,495,494,812,20
1056,232403,494,493,650,20
1057,233301,497,498,457,20
1058,233302,498,499,507,20
1059,233303,499,500,536,20
1060,233401,500,499,544,20
1061,233402,499,498,509,20
1062,233403,498,497,445,20
1063,234101,501,502,545,20
1064,234201,502,501,543,20
1065,237301,503,504,287,20
1066,237302,504,505,719,20
1067,237303,505,506,468,20
1068,237304,506,465,266,20
1069,237401,465,506,325,20
1070,237402,506,505,409,20
1071,237403,505,504,720,20
1072,237404,504,503,269,20
1073,238101,507,508,744,20
1074,238102,508,509,337,20
1075,238103,509,510,965,20
1076,238104,510,489,521,20
1077,238201,489,510,519,20
1078,238202,510,509,1011,20
1079,238203,509,508,526,20
1080,238204,508,507,499,20
1081,239101,511,512,556,20
1082,239102,512,513,476,20
1083,239103,513,373,635,20
1084,239201,373,512,649,20
1085,239202,513,513,467,20
1086,239203,512,373,563,20
1087,240301,514,515,494,20
1088,240302,515,516,665,20
1089,240303,516,517,1245,20
1090,240304,517,518,1737,20
1091,240305,518,519,2129,20
1092,240306,519,520,2177,20
1093,240307,520,521,2862,20
1094,240308,521,289,841,20
1095,240401,289,521,858,20
1096,240402,521,520,2638,20
1097,240403,520,519,2504,20
1098,240404,519,518,2053,20
1099,240405,518,517,1460,20
1100,240406,517,516,1553,20
1101,240407,516,515,606,20
1102,240408,515,514,496,20
1103,241301,522,523,407,20
1104,241302,523,524,3219,20
1105,241303,524,286,2842,20
1106,241401,286,524,2867,20
1107,241402,524,523,3205,20
1108,241403,523,522,409,20
1109,242101,525,526,1898,20
1110,242102,526,371,525,20
1111,242103,371,527,665,20
1112,242104,527,528,481,20
1113,242105,528,487,557,20
1114,242106,487,529,1863,20
1115,242201,529,487,1879,20
1116,242202,487,528,546,20
1117,242203,528,527,483,20
1118,242204,527,371,679,20
1119,242205,371,526,514,20
1120,242206,526,525,1889,20
1121,243104,530,531,2098,20
1122,243105,531,370,526,20
1123,243106,370,532,537,20
1124,243107,532,533,720,20
1125,243108,533,534,1256,20
1126,243109,534,535,1720,20
1127,243201,535,534,1643,20
1128,243202,534,533,1256,20
1129,243203,533,532,719,20
1130,243204,532,370,551,20
1131,243205,370,531,525,20
1132,243206,531,530,2105,20
1133,244101,536,537,694,20
1134,244102,537,368,1097,20
1135,244103,368,538,470,20
1136,244104,538,484,743,20
1137,244105,484,539,519,20
1138,244106,539,540,797,20
1139,244107,540,541,768,20
1140,244201,541,540,784,20
1141,244202,540,539,786,20
1142,244203,539,484,517,20
1143,244204,484,538,745,20
1144,244205,538,368,479,20
1145,244206,368,537,1097,20
1146,244207,537,536,680,20
1147,245101,542,543,750,20
1148,245102,543,366,1096,20
1149,245103,366,544,1177,20
1150,245104,544,545,772,20
1151,245105,545,546,975,20
1152,245106,546,547,770,20
1153,245201,547,546,1936,20
1154,245202,546,545,970,20
1155,245203,545,544,768,20
1156,245204,544,366,1147,20
1157,245205,366,543,1079,20
1158,245206,543,542,763,20
1159,246101,548,549,1045,20
1160,246102,549,363,690,20
1161,246103,363,550,436,20
1162,246201,550,363,419,20
1163,246202,363,549,707,20
1164,246203,549,548,1045,20
1165,247301,362,550,919,20
1166,247302,550,551,496,20
1167,247303,551,552,468,20
1168,247304,552,553,520,20
1169,247305,553,554,983,20
1170,247306,554,545,482,20
1171,247307,545,555,675,20
1172,247308,555,556,551,20
1173,247401,556,555,558,20
1174,247402,555,545,680,20
1175,247403,545,554,478,20
1176,247404,554,553,988,20
1177,247405,553,552,577,20
1178,247406,552,551,401,20
1179,247407,551,550,486,20
1180,247408,550,362,942,20
1181,248301,557,558,635,20
1182,248302,558,559,880,20
1183,248303,559,560,1082,20
1184,248304,560,561,1478,20
1185,248305,561,562,733,20
1186,248306,562,563,1157,20
1187,248307,563,492,662,20
1188,248401,492,563,672,20
1189,248402,563,562,1179,20
1190,248403,562,561,989,20
1191,248404,561,560,1293,20
1192,248405,560,559,1003,20
1193,248406,559,558,874,20
1194,248407,558,557,625,20
1195,249301,350,448,648,20
1196,249302,448,557,425,20
1197,249303,557,564,1074,20
1198,249401,564,557,1096,20
1199,249402,557,448,422,20
1200,249403,448,350,634,20
1201,250101,565,566,587,20
1202,250102,566,567,660,20
1203,250103,567,568,392,20
1204,250201,568,567,400,20
1205,250202,567,566,647,20
1206,250203,566,565,577,20
1207,251101,569,570,693,20
1208,251102,570,571,708,20
1209,251201,571,570,935,20
1210,251202,570,569,472,20
1211,252101,572,573,1610,20
1212,252102,573,574,936,20
1213,252103,574,575,784,20
1214,252104,575,352,329,20
1215,252105,352,450,586,20
1216,252106,450,559,465,20
1217,252107,559,576,563,20
1218,252108,576,480,412,20
1219,252201,480,576,434,20
1220,252202,576,559,567,20
1221,252203,559,450,465,20
1222,252204,450,352,591,20
1223,252205,352,575,320,20
1224,252206,575,574,938,20
1225,252207,574,573,786,20
1226,252208,573,572,1711,20
1227,253301,577,578,406,20
1228,253302,578,579,484,20
1229,253303,579,580,328,20
1230,253304,580,581,413,20
1231,253401,581,580,411,20
1232,253402,580,579,328,20
1233,253403,579,578,491,20
1234,253404,578,577,393,20
1235,254101,582,583,537,20
1236,254102,583,584,313,20
1237,254103,584,347,485,20
1238,254104,347,444,604,20
1239,254201,444,347,661,20
1240,254202,347,584,456,20
1241,254203,584,583,223,20
1242,254204,583,582,602,20
1243,255301,567,585,600,20
1244,255302,585,586,517,20
1245,255303,586,573,316,20
1246,255304,573,587,760,20
1247,255305,587,588,639,20
1248,255306,588,589,1825,20
1249,255307,589,515,833,20
1250,255401,515,589,844,20
1251,255402,589,588,1805,20
1252,255403,588,587,666,20
1253,255404,587,573,760,20
1254,255405,573,586,341,20
1255,255406,586,585,492,20
1256,255407,585,567,587,20
1257,256301,590,578,666,20
1258,256302,578,591,1133,20
1259,256303,591,592,1665,20
1260,256401,592,591,1664,20
1261,256402,591,578,1134,20
1262,256403,578,590,674,20
1263,257301,593,583,586,20
1264,257302,583,594,1296,20
1265,257303,594,570,1577,20
1266,257304,570,574,1453,20
1267,257305,574,595,1526,20
1268,257306,595,596,1763,20
1269,257307,596,514,864,20
1270,257308,514,597,503,20
1271,257309,597,598,1402,20
1272,257310,598,599,1049,20
1273,257311,599,600,535,20
1274,257312,600,482,708,20
1275,257313,482,601,1092,20
1276,257314,601,602,770,20
1277,257315,602,603,610,20
1278,257316,603,604,402,20
1279,257317,604,548,666,20
1280,257318,548,605,2078,20
1281,257319,605,606,992,20
1282,257320,606,536,611,20
1283,257321,536,607,1188,20
1284,257322,607,608,810,20
1285,257323,608,530,782,20
1286,257324,530,609,1428,20
1287,257325,609,610,1362,20
1288,257326,610,611,612,20
1289,257327,611,511,840,20
1290,257328,511,612,978,20
1291,257329,612,613,1196,20
1292,257330,613,375,1408,20
1293,257401,375,613,889,20
1294,257402,613,612,1968,20
1295,257403,612,511,1117,20
1296,257404,511,611,721,20
1297,257405,611,610,983,20
1298,257406,610,609,884,20
1299,257407,609,530,1405,20
1300,257408,530,608,830,20
1301,257409,608,607,839,20
1302,257410,607,536,1107,20
1303,257411,536,606,1132,20
1304,257412,606,605,741,20
1305,257413,605,548,1463,20
1306,257414,548,604,779,20
1307,257415,604,603,889,20
1308,257416,603,602,528,20
1309,257417,602,601,394,20
1310,257418,601,482,1264,20
1311,257419,482,600,554,20
1312,257420,600,599,744,20
1313,257421,599,598,841,20
1314,257422,598,597,1510,20
1315,257423,597,514,690,20
1316,257424,514,596,854,20
1317,257425,596,595,1948,20
1318,257426,595,574,1180,20
1319,257427,574,570,1567,20
1320,257428,570,594,1685,20
1321,257429,594,583,1006,20
1322,257430,583,593,548,20
1323,258102,354,614,1168,15
1324,258301,615,616,750,15
1325,258401,616,615,742,15
1326,262301,617,618,728,15
1327,262302,618,619,457,15
1328,262303,619,620,487,15
1329,262304,620,621,552,15
1330,262305,621,622,592,15
1331,262401,622,621,592,15
1332,262402,621,620,549,15
1333,262403,620,619,472,15
1334,262404,619,618,476,15
1335,262405,618,617,728,15
1336,263101,588,595,553,15
1337,263201,595,588,555,15
1338,265101,623,587,1371,15
1339,265102,587,624,540,15
1340,265201,624,587,541,15
1341,265202,587,623,1369,15
1342,266301,625,626,854,15
1343,266401,626,625,857,15
1344,267301,627,628,663,15
1345,267302,628,629,1728,15
1346,267303,629,630,471,15
1347,267304,630,631,330,15
1348,267401,631,630,330,15
1349,267402,630,629,471,15
1350,267403,629,628,1728,15
1351,267404,628,627,663,15
1352,270101,603,632,874,15
1353,270102,632,360,763,15
1354,270201,360,632,750,15
1355,270202,632,603,879,15
1356,271301,633,634,577,15
1357,271302,634,635,472,15
1358,271303,635,636,851,15
1359,271401,636,635,851,15
1360,271402,635,634,472,15
1361,272301,637,527,1084,15
1362,272401,527,637,1083,15
1363,273101,543,638,2495,15
1364,273201,638,543,2503,15
1365,275101,639,495,1062,15
1366,275102,495,640,953,15
1367,275103,640,641,609,15
1368,275104,641,611,473,15
1369,275105,611,642,960,15
1370,275201,642,611,1234,15
1371,275202,611,641,205,15
1372,275203,641,640,620,15
1373,275204,640,495,922,15
1374,275205,495,639,1087,15
1375,276301,643,644,624,15
1376,276302,644,645,1160,15
1377,276303,645,646,1185,15
1378,276401,646,645,1231,15
1379,276402,645,644,1161,15
1380,276403,644,643,624,15
1381,277301,647,584,543,15
1382,277302,584,648,700,15
1383,277303,648,649,456,15
1384,277304,649,650,490,15
1385,277305,650,651,593,15
1386,277306,651,652,567,15
1387,277401,652,651,570,15
1388,277402,651,650,593,15
1389,277403,650,649,490,15
1390,277404,649,648,447,15
1391,277405,648,584,709,15
1392,277406,584,647,543,15
1393,278101,467,653,1290,15
1394,278201,653,467,1307,15
1395,279101,653,604,1132,15
1396,279102,604,654,743,15
1397,279103,654,655,545,15
1398,279104,655,361,979,15
1399,279201,361,655,976,15
1400,279202,655,654,547,15
1401,279203,654,604,736,15
1402,279204,604,653,1132,15
1403,280301,474,656,951,15
1404,280302,656,657,588,15
1405,280303,657,658,919,15
1406,280304,658,659,494,15
1407,280305,659,660,638,15
1408,280401,660,659,638,15
1409,280402,659,658,494,15
1410,280403,658,657,919,15
1411,280404,657,656,575,15
1412,280405,656,474,964,15
1413,281101,661,662,857,15
1414,281201,662,661,857,15
1415,282301,616,532,1222,15
1416,282401,532,616,1228,15
1417,285101,663,354,2014,15
1418,285201,614,354,1168,15
1419,285202,354,663,2014,15
1420,287101,351,449,569,15
1421,287102,449,558,454,15
1422,287103,558,664,609,15
1423,287104,664,479,446,15
1424,287201,479,664,446,15
1425,287202,664,558,596,15
1426,287203,558,449,466,15
1427,287204,449,351,573,15
1428,288101,502,665,585,15
1429,288102,665,625,550,15
1430,288201,625,665,547,15
1431,288202,665,502,579,15
1432,289101,666,667,734,15
1433,289102,667,668,719,15
1434,289103,668,669,686,15
1435,289201,669,668,704,15
1436,289202,668,667,701,15
1437,289203,667,666,714,15
1438,290101,589,596,290,15
1439,290102,596,355,1543,15
1440,290103,355,563,1359,15
1441,290201,563,355,1340,15
1442,290202,355,596,1561,15
1443,290203,596,589,291,15
1444,291101,670,551,460,15
1445,291102,551,671,900,15
1446,291103,671,672,461,15
1447,291104,672,673,775,15
1448,291201,673,672,771,15
1449,291202,672,671,462,15
1450,291203,671,551,900,15
1451,291204,551,670,459,15
1452,292101,674,675,326,15
1453,292102,675,676,776,15
1454,292201,676,675,776,15
1455,292202,675,674,325,15
1456,293101,677,678,368,15
1457,293102,678,506,508,15
1458,293201,506,678,508,15
1459,293202,678,677,365,15
1460,295101,679,680,583,15
1461,295102,680,681,463,15
1462,295201,681,680,454,15
1463,295202,680,679,595,15
1464,296101,634,581,483,15
1465,296201,581,634,482,15
1466,297201,682,633,863,15
1467,300101,590,683,713,15
1468,300201,683,590,713,15
1469,301101,593,346,907,15
1470,301201,346,593,895,15
1471,302301,601,684,663,15
1472,302302,684,632,524,15
1473,302303,632,655,377,15
1474,302401,655,632,375,15
1475,302402,632,684,533,15
1476,302403,684,601,677,15
1477,303301,538,685,814,15
1478,303302,685,686,1112,15
1479,303303,686,662,1258,15
1480,303304,662,533,447,15
1481,303305,533,528,829,15
1482,303401,528,533,830,15
1483,303402,533,662,446,15
1484,303403,662,686,1261,15
1485,303404,686,685,1111,15
1486,303405,685,538,810,15
1487,304101,644,687,1073,15
1488,304201,687,644,1077,15
1489,305101,688,689,832,15
1490,305102,689,445,610,15
1491,305103,445,690,486,15
1492,305201,690,445,483,15
1493,305202,445,689,615,15
1494,305203,689,688,832,15
1495,307301,569,691,624,15
1496,307302,691,692,527,15
1497,307401,692,691,535,15
1498,307402,691,569,618,15
1499,308301,577,693,708,15
1500,308302,693,694,451,15
1501,308303,694,695,504,15
1502,308304,695,696,550,15
1503,308305,696,697,589,15
1504,308401,697,696,589,15
1505,308402,696,695,552,15
1506,308403,695,694,513,15
1507,308404,694,693,442,15
1508,308405,693,577,707,15
1509,310101,485,698,335,15
1510,310201,698,485,336,15
1511,311301,699,541,1240,15
1512,311302,541,700,661,15
1513,311303,700,701,684,15
1514,311304,701,702,425,15
1515,311305,702,703,678,15
1516,311306,703,535,928,15
1517,311401,535,703,925,15
1518,311402,703,702,686,15
1519,311403,702,701,433,15
1520,311404,701,700,674,15
1521,311405,700,541,652,15
1522,311406,541,699,1235,15
1523,315301,641,704,518,15
1524,315302,704,705,566,15
1525,315401,705,704,565,15
1526,315402,704,641,517,15
1527,316301,630,680,669,15
1528,316302,680,706,476,15
1529,316303,706,707,416,15
1530,316401,707,706,416,15
1531,316402,706,680,476,15
1532,316403,680,630,670,15
1533,317301,708,681,603,15
1534,317302,681,709,490,15
1535,317303,709,710,850,15
1536,317401,710,709,855,15
1537,317402,709,681,490,15
1538,317403,681,708,603,15
1539,318101,711,585,950,15
1540,318102,585,712,891,15
1541,318201,712,585,877,15
1542,318202,585,711,958,15
1543,321101,713,505,726,15
1544,321201,505,713,726,15
1545,322101,714,702,2644,15
1546,322201,702,714,2635,15
1547,324101,715,643,579,15
1548,324102,643,716,1096,15
1549,324201,716,643,1099,15
1550,324202,643,715,576,15
1551,325101,365,553,1117,15
1552,325102,553,717,922,15
1553,325103,717,718,369,15
1554,325104,718,719,776,15
1555,325201,719,718,776,15
1556,325202,718,717,369,15
1557,325203,717,553,909,15
1558,325204,553,365,1140,15
1559,326301,720,721,848,15
1560,326302,721,544,424,15
1561,326401,544,721,427,15
1562,326402,721,720,845,15
1563,327101,685,722,924,15
1564,327201,722,685,924,15
1565,328101,523,707,597,15
1566,328102,707,710,636,15
1567,328103,710,723,771,15
1568,328104,723,724,914,15
1569,328105,724,621,717,15
1570,328201,621,724,707,15
1571,328202,724,723,928,15
1572,328203,723,710,771,15
1573,328204,710,707,636,15
1574,328205,707,523,596,15
1575,331301,509,725,1421,15
1576,331401,725,509,1423,15
1577,333301,726,727,702,15
1578,333302,727,640,995,15
1579,333303,640,728,690,15
1580,333304,728,302,1025,15
1581,333401,302,728,1014,15
1582,333402,728,640,676,15
1583,333403,640,727,888,15
1584,333404,727,726,818,15
1585,336301,729,513,1175,15
1586,336302,513,730,690,15
1587,336401,730,513,701,15
1588,336402,513,729,1150,15
1589,337101,610,731,1125,15
1590,337201,731,610,1112,15
1591,338301,287,732,916,15
1592,338302,732,521,1671,15
1593,338401,521,732,1670,15
1594,338402,732,287,926,15
1595,341301,463,490,959,20
1596,341401,490,463,962,20
1597,343101,733,734,1038,15
1598,343102,734,700,788,15
1599,343201,700,734,788,15
1600,343202,734,733,1037,15
1601,344101,614,562,619,15
1602,344201,562,614,619,15
1603,348101,735,736,531,15
1604,348102,736,618,702,15
1605,348201,618,736,702,15
1606,348202,736,735,531,15
1607,349101,737,348,795,15
1608,349102,348,738,610,15
1609,349103,738,665,644,15
1610,349201,665,738,636,15
1611,349202,738,348,607,15
1612,349203,348,737,797,15
1613,350101,739,483,1120,15
1614,350102,483,555,580,15
1615,350103,555,740,884,15
1616,350104,740,741,782,15
1617,350201,741,740,781,15
1618,350202,740,555,898,15
1619,350203,555,483,565,15
1620,350204,483,739,1132,15
1621,351101,742,606,1508,15
1622,351201,606,742,1508,15
1623,356101,353,451,543,15
1624,356102,451,560,485,15
1625,356103,560,743,864,15
1626,356201,743,560,864,15
1627,356202,560,451,496,15
1628,356203,451,353,536,15
1629,357101,744,499,608,15
1630,357102,499,745,906,15
1631,357103,745,620,721,15
1632,357201,620,745,721,15
1633,357202,745,499,906,15
1634,357203,499,744,608,15
1635,359101,746,650,485,15
1636,359102,650,349,389,15
1637,359103,349,447,615,15
1638,359104,447,747,507,15
1639,359201,747,447,519,15
1640,359202,447,349,624,15
1641,359203,349,650,378,15
1642,359204,650,746,476,15
1643,360301,748,749,530,15
1644,360302,749,654,568,15
1645,360401,654,749,576,15
1646,360402,749,748,518,15
1647,361301,750,537,1405,15
1648,361302,537,751,1901,15
1649,361303,751,531,1534,15
1650,361304,531,526,711,15
1651,361401,526,531,705,15
1652,361402,531,751,1548,15
1653,361403,751,537,1885,15
1654,361404,537,750,1414,15
1655,362101,364,552,618,15
1656,362102,552,752,882,15
1657,362103,752,753,423,15
1658,362104,753,754,776,15
1659,362201,754,753,776,15
1660,362202,753,752,424,15
1661,362203,752,552,883,15
1662,362204,552,364,588,15
1663,364101,586,755,872,15
1664,364201,755,586,872,15
1665,366101,493,726,1029,15
1666,366102,726,756,1186,15
1667,366201,756,726,1198,15
1668,366202,726,493,1023,15
1669,369101,757,703,1559,15
1670,369201,703,757,1559,15
1671,372101,758,759,1022,20
1672,372102,759,760,456,20
1673,372103,760,761,568,20
1674,372104,761,762,1639,20
1675,372105,762,763,1325,20
1676,372106,763,764,1342,20
1677,372107,764,765,1724,20
1678,372108,765,766,734,20
1679,372109,766,767,1375,20
1680,372110,767,768,945,20
1681,372201,768,767,1038,20
1682,372202,767,766,1314,20
1683,372203,766,765,727,20
1684,372204,765,764,1713,20
1685,372205,764,763,1336,20
1686,372206,763,762,1322,20
1687,372207,762,761,1655,20
1688,372208,761,760,567,20
1689,372209,760,759,452,20
1690,372210,759,758,1025,20
1691,374101,769,770,4950,20
1692,374201,770,769,4336,20
1693,378101,771,772,868,15
1694,378102,772,773,529,15
1695,378201,773,772,518,15
1696,378202,772,771,858,15
1697,381101,774,775,875,20
1698,381201,775,774,872,20
1699,382301,776,777,982,20
1700,382401,777,776,1077,20
1701,383301,778,779,899,20
1702,383401,779,778,899,20
1703,385101,780,781,1249,20
1704,385102,781,782,859,20
1705,385201,782,781,859,20
1706,385202,781,780,1256,20
1707,386101,783,784,913,20
1708,386102,784,785,564,20
1709,386103,785,786,952,20
1710,386104,786,787,1141,20
1711,386105,787,788,1248,20
1712,386201,788,787,1147,20
1713,386202,787,786,1138,20
1714,386203,786,785,954,20
1715,386204,785,784,569,20
1716,386205,784,783,921,20
1717,387301,789,790,894,20
1718,387302,790,791,1362,20
1719,387401,791,790,1363,20
1720,387402,790,789,900,20
1721,388101,792,793,1898,20
1722,388201,793,792,1883,20
1723,389301,794,795,477,20
