,F,T,S,E
0,21,11,6,109_109_5_5_109_5_5_109_5_109_5_109_109_109_6
1,16,7,12,79_78_1282_79_1282_78_1282_12
2,34,11,29,387_332_387_1294_387_387_1294_30_30_30_30_29
3,2,1,47,48_47
4,3,2,50,51_50
5,3,2,57,104_105_104_57
6,1,1,58,168_58
7,128,30,59,167_167_167_167_167_167_167_59_65_64_167_167_167_167_167_167_167_167_167_167_167_59_59_167_167_167_65_65_167_65_59_59_167_167_58_65_167_167_167_167_65_65
8,6,5,67,142_142_142_142_67
9,4,3,74,73_74
10,1,1,77,111_77
11,1,1,86,87_86
12,1,1,96,97_96
13,7,5,103,7_7_103
14,1,1,106,107_106
15,1,1,118,118
16,13,4,121,139_139_137_138_120_121_121
17,1,1,148,149_148
18,1,1,154,155_154
19,1,1,159,159
20,2,2,169,168_169
21,1,1,178,203_178
22,6,4,181,196_196_181
23,2,2,193,192_193
24,6,6,199,200_200_200_200_200_200_199
25,1,1,205,205
26,1,1,206,237_206
27,1,1,222,223_222
28,1,1,225,226_225
29,8,6,236,206_237_206_206_236
30,7,4,240,240_183
31,1,1,241,241
32,1,1,257,257
33,1,1,262,268_262
34,432,30,269,384_384_426_425_425_385_268_271_269_270_402_270_271_268_268_269_262_271_268_269_270_385_395_331_331_396_395_332_331_395_331_395_396_395_386_428_426_427_427_426_425_427_426_427_425_385_326_427_427_425_426_426_425_326_424_395_395_425_394_331_331_332_332_387_387_30_30_30_30_387_1294_332_394_396_395_395_387_331_424_426_427_428_428_427_427_268_268_269_438_403_384_402_271_271_268_402_268_269_384_262_271_268_271_268_385_385_270_403_403_384_384_271_327_387_325_332_332_387_395_394_331_424_424_425_330_402_385
35,1,1,273,273
36,1,1,277,277
37,1,1,298,298
38,1,1,299,299
39,11,7,300,300_1054_300_1051
40,2,2,301,301
41,23,10,308,309_43_308_308_310_310_309_43_309_310_310_308
42,1,1,310,310
43,148,17,312,134_314_312_454_454_435_314_454_319_318_319_319_317_317_318_318_319_320_318_319_319_329_329_329_329_329_329_319_329_327_328_328_329_320_328_329_329_329_329_320_316_454_316_315_316_316_341_341_316_316_315_89_388_388_453_453_435_404_404_405_406_408_406_408_404_404_405_404_408_407_408_406_408_408_435_454_432_433_316_316_454_314_313_312
44,1,1,314,314
45,5,3,327,328_329_328_327
46,1,1,329,
47,10,6,340,335_338_334_335_340
48,4,4,341,316
49,3,1,347,647_584_347
50,3,2,348,737_348
51,29,17,349,651_746_349_746_746_746_746_349_746_746_746_349_349_746_649_746_349_349_746_650_349
52,8,4,354,562_562_614_663_354
53,1,1,355,355
54,2,1,360,655_632_360
55,1,1,362,550_362
56,5,3,364,552_717_553_365_364
57,142,30,366,544_544_740_555_555_545_545_544_543_365_555_555_555_555_555_555_554_555_555_544_547_546_546_555_545_544_544_544_542_545
58,82,30,368,537_537_537_537_537_368_537_750_750_368
59,224,30,369,751_608_608_369_608_369_608_1357_757_1357_733_1357_685_685_686_686_757_733_1357_714_702_702_701_701_733_734_734_1362_369_1358_733_1363_733_722_538_685_369_369_369_538_685_685_686_608_608_646_645_645_608_369_608_751_751_369_369_539_733_702_701_701_1362_1363_1362_484_539_539_733_699_540_541_541_700_700_734_1362_701_734_734_1362_1362_701_1358_1357_733_539_733_733_686_1357_369_608_751
60,53,8,370,532_616_661_533_661_662_662_487_487_534_637_527_637_525_525_525_526_526_371_371_527_528_528_487_534_487_529_528_488_529_534_533_532_616_532_532_532_616_616_532_370
61,2,1,388,
62,1,1,394,394
63,2,1,399,399
64,2,2,403,438_403
65,1,1,411,1376_411
66,7,4,413,437_414_414_413
67,1,1,416,416
68,2,1,426,427_426
69,3,3,442,441_441_442
70,1,1,445,445
71,1,1,446,1317_446
72,5,3,447,350_557_557_448_448_447
73,1,1,462,462
74,1,1,469,469
75,1,1,471,471
76,23,9,476,475_475_475_1170_1242_1170_1242_476_475_1172_1172_1172_477_1172
77,1,1,488,
78,9,5,490,463_489_463_489_290_460_460_490
79,8,4,496,1256_728_728_1257_302_728_495_496
80,19,4,497,744_500_500_499_745_620_498_497
81,14,4,504,503_713_465_506_677_678_678_506_505_505_503_504
82,2,2,508,509_509_508
83,3,3,510,489_510
84,5,3,511,373_512_511
85,4,3,513,729_729_513
86,2,2,527,637_637
87,1,1,531,531
88,8,4,545,555_555_547_547_546
89,10,4,548,1312_548_549
90,6,4,554,1290_721_1290_554
91,1,1,556,556
92,1,1,557,
93,2,2,558,559_558
94,1,1,560,560
95,31,8,566,1320_568_568_585_1318_1319_1319_1320_1320_565_567_568_568_566_566
96,1,1,570,571_570
97,2,2,574,573_574
98,15,11,575,353_352_352_352_352_352_352_575
99,44,9,577,694_693_693_694_696_695_695_694_693_590_590_590_577_683_590_591_578_580_580_579_579_591_591_581_580_590
100,7,6,583,582_582_582_582_582_583
101,1,1,586,586
102,15,6,587,624_624_755_755_755_585_586_586_573_573_623_573_587
103,2,2,593,346_593
104,1,1,595,595
105,1,1,606,742_606
106,3,1,618,736_618
107,1,1,623,623
108,1,1,640,640
109,1,1,641,704_641
110,2,1,643,716_643
111,2,1,645,646_645
112,2,2,649,649
113,6,6,653,604_604_604_604_604_653
114,1,1,656,656
115,1,1,661,
116,1,1,664,664
117,3,2,665,738_738_665
118,1,1,667,667
119,3,2,671,717_752_671
120,4,3,674,674
121,3,2,675,676_676_675
122,1,1,679,1255_679
123,8,5,681,708_709_706_706_680_680_681
124,1,1,689,689
125,5,2,697,695_696_697
126,1,1,702,703_702
127,7,3,707,707
128,1,1,709,709
129,1,1,711,711
130,2,2,721,
131,1,1,722,722
132,6,3,724,710_723_621_724
133,1,1,730,730
134,1,1,731,731
135,1,1,747,747
136,1,1,753,753
137,1,1,757,757
138,84,30,759,1355_918_759_917_917_759_917_759_917_761_917_917_1355_918_918_917_917_917_918_917_759_759_917_917_759_917_759_917_917_761_918_918_941_941_761_917_917_918_917_1381_758
139,7,6,761,941_941_945_761_941_761
140,32,10,771,790_851_791_851_795_794_794_851_791_772_791_851_771_849_851_794_772
141,1,1,772,
142,3,2,778,779_778
143,2,2,781,782_780_781
144,2,1,783,824_783
145,8,6,787,831_832_832_832_832_831_787
146,14,12,797,1067_1067_1067_1067_1067_1067_1067_1067_1067_1067_1067_1068_797
147,5,5,798,797_797_797_798
148,4,2,801,804_803_803_802_801
149,1,1,804,
150,2,2,814,808_814
151,1,1,815,816_815
152,2,1,837,984_837
153,1,1,838,838
154,1,1,841,841
155,4,2,844,1263_1263_845_964_844
156,1,1,846,847_846
157,122,30,863,862_865_864_864_930_930_862_865_864_862_862_865_865_864_862_862_862_862_930_865_865_930_862_862_862_930_862_930_862_865_865_862_862_862_865_930_862_930_862_862_862_862_862_930_862_862_862
158,12,7,867,782_781_782_782_867
159,29,13,879,1233_1236_878_878_878_1237_878_1236_878_1237_1236_878_878_879
160,4,2,880,1227_880
161,2,2,908,834_908
162,8,5,911,911_911_912
163,10,6,937,938_937_938
164,2,2,948,813_948
165,1,1,949,949
166,2,1,957,958_957
167,8,4,961,962_1386_962_1386_908_962_961
168,1,1,965,966_965
169,1,1,973,973
170,3,2,985,852_916_985
171,1,1,986,986
172,1,1,987,987
173,5,3,988,995_1027_995_988
174,1,1,992,1024_992
175,10,10,993,994_994_994_994_994_994_994_994_994_994_993
176,1,1,996,996
177,2,1,1004,1035_1004
178,1,1,1005,1005
179,8,3,1008,1008_1016_1009
180,1,1,1015,1015
181,4,2,1020,1021_1021_1020
182,4,3,1025,1025_1026_1025
183,1,1,1048,1048
184,4,3,1049,295_1032_295_1049
185,3,3,1050,299_1050
186,5,3,1052,1053_1052
187,3,2,1057,1080_1058_1080_1057
188,1,1,1064,1064
189,7,6,1073,1095_1095_1095_1095_1072_1072_1095_1073
190,2,2,1075,1074_1075
191,1,1,1081,1081
192,1,1,1086,1086
193,1,1,1087,1088_1087
194,2,2,1093,1094_1094_1093
195,6,4,1099,1120_1120_1100_1100_1120_1120_1099
196,1,1,1130,1130
197,1,1,1131,1132_1131
198,619,30,1136,1194_1334_1182_1182_1342_1177_1336_1336_1137_1137_1190_1137_1137_1188_1189_1189_1323_1323_1137_1137_1195_1190_1323_1137_1218_1141_1361_1361_1184_1184_1182_1142_1141_1195_1334_1336_1336_1336_1182_1184_1149_1182_1182_1361_1184_1143_1336_1342_1342_1333_1334_1334_1195_1196_1196_882_1195_1205_1205_881_1227_1204_880_880_1227_880_1210_880_880_1227_1193_1210_1210_1193_1194_1194_1334_1334_1335_1336_1179_1179_1182_1149_1361_1184_1177_1342_1177_1179_1178_1183_1182_1142_1142_1140_1140_1140_1142_1142_1142_1141_1361_1184_1183_1177_1336_1177_1144_1145_1144_1143_1144_1143_1143_1142_1323_884_884_883_882_1195_1323_1323_1323_1189_1190_1342_1323_1323_1190_882_882_1335_1193_1194_1194_1334_1195_1195_1196_1137_1323_1323_1190_1189_882_882_882_1335_1342_1194_1195_1334_1196_1196_1218_1189_1189_1143_1322_1322_1240_1144_1144_1145_1140_1141_1140_1140_1142_1361_1141_1184_1336_1336_1336_1196_1136_1179_1184_1140_1361_1141_1361_1141_1361_1184_1183_1335_1336_1178_1195_1335_1336_1184_1184_1183_1182_1178_1195
199,9,5,1138,1168_1138_1138_1167
200,1,1,1142,1142
201,1,1,1152,1152
202,9,3,1159,1243_1161_1162_1161_1160_1160_1243_1159
203,2,2,1169,1187_1187_1169
204,2,2,1174,1180_1180_1174
205,2,1,1175,1181_1176_1175
206,1,1,1182,
207,1,1,1185,1185
208,1,1,1186,1186
209,1,1,1189,
210,2,2,1191,1191
211,2,1,1205,1225_1205
212,4,3,1206,882_1206
213,5,4,1215,1217_1216_1216_1218_1215
214,2,2,1230,1231_1231_1230
215,1,1,1238,1238
216,2,2,1251,1252_1248_1251
217,1,1,1288,1288
218,1,1,1299,1299
219,16,12,1316,594_594_594_594_594_594_594_447_1317_446_1317_446_1316
220,3,2,1318,1319_1318
221,2,2,1322,
222,1,1,1327,1327
223,1,1,1346,1347_1346
224,1,1,1358,1358
225,1,1,1359,1359
226,7,5,1360,869_869_1360
227,2,2,1362,1362
228,3,2,1364,1365_1364
229,1,1,1366,1366
230,1,1,1370,1370
231,9,7,1371,1374_1374_1374_1374_1374_1374_1371
232,1,1,1381,
233,4,4,21,20_20_20_21
234,1,1,42,380_42
235,2,1,72,143_72
236,1,1,83,100_83
237,1,1,95,95
238,1,1,107,107
239,2,2,111,71_111
240,4,3,130,129_88_87_87_130
241,2,2,135,134_135
242,1,1,170,170
243,1,1,185,185
244,4,2,203,178_204_203
245,1,1,217,811_217
246,1,1,226,226
247,2,2,237,238
248,1,1,239,239
249,1,1,246,246
250,1,1,265,383_265
251,3,3,267,267
252,2,2,290,460_460_290
253,1,1,331,331
254,1,1,357,358_357
255,10,10,367,367
256,2,1,371,
257,1,1,374,374
258,1,1,400,401_400
259,2,2,420,419_420
260,1,1,421,421
261,3,3,427,426_428
262,1,1,467,467
263,1,1,480,480
264,1,1,484,484
265,1,1,525,525
266,4,2,550,363_550
267,10,5,551,670_670_670_671_552_551
268,1,1,552,552
269,1,1,562,
270,1,1,585,
271,1,1,602,684_602
272,2,2,611,641_611
273,1,1,621,
274,1,1,628,628
275,4,4,644,645_645_643_644
276,2,2,646,646
277,1,1,654,654
278,1,1,660,660
279,1,1,692,692
280,2,2,698,485_698
281,2,1,701,701
282,1,1,703,703
283,1,1,705,705
284,7,4,734,733_733_541_700_700_734
285,1,1,755,755
286,1,1,809,810_809
287,3,3,812,217_812
288,1,1,818,819_818
289,5,5,833,834_834_834_834_833
290,7,4,836,980_837_980_836
291,2,2,866,865_866
292,1,1,877,877
293,1,1,887,887
294,1,1,894,895_894
295,8,2,903,1332_920_919_824_783_784_903
296,1,1,963,963
297,1,1,972,972
298,1,1,984,984
299,2,1,1007,1034_1007
300,1,1,1017,1017
301,1,1,1018,1018
302,1,1,1019,1019
303,1,1,1037,1037
304,1,1,1045,1045
305,1,1,1054,1054
306,1,1,1066,1066
307,1,1,1082,1082
308,4,4,1110,1095_1110
309,1,1,1155,1155
310,1,1,1157,1157
311,1,1,1164,1165_1164
312,3,2,1192,1192
313,2,2,1210,1210
314,4,3,1228,1229_1229_1228
315,2,1,1244,1245_1244
316,7,5,1249,1270_1251_1249_1248_1249
317,1,1,1280,1280
318,2,2,1289,1289
319,2,2,1297,1377_1377_1297
320,4,3,1298,909_909_1298
321,1,1,1302,1302
322,1,1,1305,1305
323,1,1,1311,1311
324,1,1,1328,1329_1328
325,1,1,1331,1331
326,1,1,1348,1348
327,1,1,1351,1351
328,1,1,9,9
329,1,1,13,13
330,2,2,50,125_51_50
331,1,1,54,55_54
332,1,1,58,168_58
333,1,1,88,
334,1,1,106,233_106
335,2,1,123,1288_123
336,3,2,148,149_148
337,1,1,202,241_202
338,2,1,208,252_208
339,1,1,222,223_222
340,1,1,234,234
341,1,1,251,251
342,1,1,281,422_281
343,12,6,297,1035_1035_1035_296_297_297_1004
344,1,1,305,306_305
345,1,1,323,394_323
346,3,1,347,647_584_347
347,3,2,360,632_360
348,5,5,362,550_550_550_362
349,1,1,364,365_364
350,1,1,430,431_430
351,1,1,443,443
352,1,1,444,444
353,1,1,445,445
354,1,1,449,449
355,1,1,451,451
356,1,1,469,469
357,1,1,479,664_479
358,3,3,535,535
359,1,1,540,540
360,1,1,561,561
361,2,1,610,731_610
362,1,1,619,619
363,1,1,623,623
364,3,2,648,649_648
365,2,2,655,655
366,1,1,656,656
367,2,2,663,663
368,1,1,682,682
369,3,2,691,692_691
370,1,1,708,708
371,2,2,719,718_719
372,2,2,730,730
373,1,1,737,737
374,1,1,743,743
375,4,2,752,754_753_717_752
376,6,4,804,1267_803_804
377,2,2,807,808_807
378,1,1,808,
379,1,1,810,810
380,1,1,817,817
381,3,3,835,835
382,1,1,838,838
383,1,1,854,860_854
384,1,1,855,856_855
385,1,1,857,975_857
386,1,1,873,873
387,1,1,881,1205_881
388,1,1,905,906_905
389,1,1,926,926
390,1,1,928,928
391,1,1,934,935_934
392,1,1,942,942
393,2,1,956,983_956
394,2,2,957,958_957
395,1,1,991,991
396,76,26,1009,1008_1009_1009_1008_1008_1017_1016_1017_1017_1017_1017_1017_1017_1017_1016_1017_1009_1003_1009_1008_1009
397,1,1,1013,1013
398,1,1,1033,1033
399,1,1,1047,1047
400,2,2,1055,292_1055
401,1,1,1058,1059_1058
402,1,1,1086,1092_1086
403,2,2,1090,1090
404,1,1,1097,1126_1097
405,1,1,1098,1098
406,1,1,1124,1125_1124
407,1,1,1129,1130_1129
408,1,1,1158,1187_1158
409,2,1,1168,1168
410,1,1,1175,1176_1175
411,1,1,1182,
412,3,2,1186,1166_1186
413,1,1,1193,1194_1193
414,1,1,1242,1242
415,1,1,1247,1247
416,1,1,1253,1253
417,1,1,1260,1260
418,1,1,1261,1261
419,1,1,1266,1266
420,1,1,1267,1267
421,1,1,1274,1275_1274
422,1,1,1290,
423,1,1,1309,1309
424,2,1,1313,1314_1313
425,1,1,1332,1332
426,1,1,1340,1340
427,1,1,1341,1341
428,1,1,1356,1356
429,1,1,1366,1366
430,1,1,1370,1370
431,1,1,1375,1375
432,1,1,1376,1376
433,1,1,35,153_35
434,1,1,47,48_47
435,1,1,72,72
436,1,1,73,73
437,1,1,77,77
438,1,1,86,86
439,1,1,92,92
440,1,1,104,105_104
441,3,2,134,455_456_134
442,1,1,140,141_140
443,1,1,151,151
444,1,1,157,159_157
445,2,2,169,168_169
446,1,1,185,185
447,1,1,193,193
448,2,2,241,202_241
449,1,1,299,299
450,1,1,319,319
451,2,2,330,324_330
452,7,4,348,737_738_737_348
453,1,1,350,351_350
454,1,1,372,373_372
455,1,1,393,393
456,1,1,396,396
457,1,1,397,397
458,6,4,411,1376_1376_323_394_394_411
459,3,2,432,433_432
460,1,1,437,441_437
461,1,1,461,462_461
462,2,1,484,539_484
463,3,2,485,485
464,11,4,512,372_372_373_730_513_512
465,3,2,552,
466,1,1,555,
467,2,1,560,560
468,1,1,570,571_570
469,3,2,585,711_712
470,1,1,595,595
471,1,1,603,603
472,1,1,626,626
473,1,1,640,640
474,1,1,641,704_641
475,4,2,654,749_748_654
476,1,1,657,657
477,1,1,660,660
478,1,1,664,664
479,1,1,669,669
480,1,1,679,1255_679
481,1,1,707,707
482,1,1,710,710
483,1,1,712,
484,1,1,713,713
485,1,1,726,756_726
486,1,1,727,727
487,1,1,736,736
488,1,1,738,738
489,5,3,757,703
490,4,3,774,933_933_774
491,2,1,775,775
492,1,1,790,790
493,1,1,794,
494,7,3,816,815_817_816
495,1,1,831,1299_831
496,1,1,839,839
497,1,1,845,1263_845
498,1,1,847,847
499,7,3,856,860_853_854_855_856
500,1,1,860,952
501,3,2,895,894_895
502,1,1,904,904
503,1,1,923,924_923
504,2,2,935,934_935
505,1,1,936,936
506,1,1,951,951
507,1,1,953,953
508,1,1,995,995
509,1,1,1007,1034_1007
510,1,1,1011,1012_1011
511,1,1,1014,1014
512,4,2,1020,1021_1020
513,1,1,1048,1048
514,1,1,1053,1053
515,4,3,1057,1080_1080_1080_1057
516,1,1,1060,1076_1060
517,1,1,1061,1065_1061
518,1,1,1062,1081_1062
519,2,2,1066,1082_1082_1066
520,1,1,1079,1079
521,2,2,1087,1088_1088_1087
522,4,3,1130,1129_898_1129_1130
523,1,1,1139,1139
524,6,3,1145,1144_1142_1144_1142_1145
525,1,1,1149,1150_1149
526,1,1,1155,1155
527,1,1,1156,1157_1156
528,1,1,1165,1165
529,3,3,1170,1163_1163_1170
530,1,1,1174,1174
531,2,1,1198,1202_1198
532,3,2,1216,1223_1223_1216
533,1,1,1227,1227
534,1,1,1230,1231_1230
535,1,1,1234,1234
536,2,2,1237,1237
537,2,2,1280,1280
538,1,1,1312,1312
539,1,1,1327,1327
540,1,1,1328,1329_1328
541,1,1,1331,1331
542,1,1,1338,1338
543,8,3,1358,1363_701_1358_1363_1362_1358
544,1,1,1359,1359
545,1,1,1372,1372
546,1,1,41,377_41
547,3,2,48,47_48
548,1,1,51,51
549,4,2,58,168_58
550,2,1,97,119_118_97
551,1,1,144,144
552,1,1,215,215
553,3,3,222,223_223_223_222
554,1,1,251,251
555,3,2,274,276_275_274
556,1,1,295,1049_295
557,7,5,298,299_1018_1018_298
558,2,2,322,323_323_322
559,2,2,327,328_327
560,1,1,384,384
561,1,1,399,399
562,2,2,401,401
563,1,1,402,402
564,1,1,426,
565,2,1,430,431_430
566,3,1,445,689_446_445
567,1,1,463,463
568,1,1,474,656_474
569,1,1,479,479
570,1,1,480,480
571,2,2,500,499_500
572,12,6,505,713_678_678_465_465_506_506_713_713_505
573,3,3,510,489_489_510
574,2,2,522,709_523_522
575,2,2,539,733_539
576,1,1,547,547
577,1,1,556,556
578,2,1,559,559
579,4,2,581,635_635_634_581
580,1,1,596,596
581,1,1,606,742_606
582,3,2,617,618_617
583,4,3,620,619_745_620
584,1,1,624,624
585,1,1,665,665
586,1,1,671,
587,2,2,675,676_676_675
588,1,1,716,716
589,10,4,717,1291_1291_546_546_1290_718_717
590,1,1,743,743
591,1,1,759,
592,2,2,777,1265_1265_777
593,1,1,778,779_778
594,2,1,795,1264_916
595,1,1,802,802
596,2,2,811,217_811
597,1,1,817,931
598,1,1,853,859
599,1,1,861,861
600,1,1,870,875_870
601,1,1,871,871
602,1,1,880,880
603,1,1,908,908
604,1,1,915,915
605,1,1,919,919
606,1,1,920,1332_920
607,19,12,946,949_946_946_946_946_949
608,1,1,983,983
609,1,1,988,988
610,2,2,992,1024_1024_992
611,1,1,1001,1031_1001
612,1,1,1003,1003
613,2,2,1006,1007_1006
614,1,1,1010,1010
615,1,1,1017,1017
616,1,1,1018,1018
617,2,2,1028,998_1028
618,1,1,1052,1052
619,1,1,1054,
620,2,1,1058,1059_1058
621,1,1,1101,1101
622,3,2,1143,1143
623,1,1,1154,1154
624,8,4,1164,1165_1243_1186_1186_1166_1166_1165_1164
625,1,1,1168,1168
626,1,1,1173,1173
627,2,2,1175,1176_1176_1175
628,1,1,1181,1181
629,6,3,1191,1174_1180_1191
630,1,1,1203,1203
631,1,1,1222,1222
632,1,1,1231,1231
633,3,2,1232,1233_1233_1232
634,1,1,1242,1242
635,1,1,1254,1254
636,1,1,1260,1260
637,1,1,1274,1275_1274
638,1,1,1309,1309
639,2,2,1311,1266_1311
640,1,1,1318,1318
641,2,2,1353,1354_1354_1353
642,1,1,1370,1370
643,1,1,1387,1387
644,1,1,13,72_13
645,2,1,57,105_104_57
646,1,1,68,68
647,3,2,74,73_74
648,1,1,85,85
649,1,1,87,88_87
650,4,2,95,12_143_95
651,1,1,96,96
652,1,1,107,107
653,9,5,137,121_138_137_139_139
654,1,1,138,
655,2,1,148,149_148
656,1,1,151,151
657,1,1,160,161_160
658,2,2,164,165_165_164
659,4,2,178,203_202_202_203_178
660,2,2,193,192_193
661,1,1,204,204
662,1,1,208,252_208
663,2,2,237,237
664,1,1,261,262_261
665,4,3,272,273_273_272
666,6,3,312,312_313_312
667,2,1,353,451_353
668,1,1,354,614_354
669,1,1,356,357_356
670,6,5,358,1359_358_358_1359_358
671,5,3,364,554_553_365_364
672,9,4,388,453_89_453_435_89_388
673,1,1,404,
674,2,2,414,413_414
675,3,2,415,416_415
676,1,1,441,441
677,1,1,448,448
678,1,1,488,488
679,4,3,511,512_511
680,5,2,533,662_533
681,1,1,540,734_540
682,1,1,546,
683,10,6,554,721_555_545_554_721
684,2,2,557,557
685,1,1,563,563
686,1,1,574,574
687,2,2,576,664_559_576
688,1,1,591,591
689,2,1,602,684_602
690,1,1,616,
691,2,2,626,625_626
692,1,1,630,630
693,4,3,632,360_655_632
694,1,1,641,704_641
695,1,1,643,643
696,1,1,646,646
697,7,3,648,649_584_648
698,1,1,656,656
699,2,1,659,660_659
700,1,1,668,1300_668
701,1,1,672,672
702,4,3,688,689_688
703,1,1,690,690
704,3,2,706,707_707_706
705,1,1,710,710
706,1,1,719,719
707,1,1,725,725
708,1,1,744,744
709,1,1,745,
710,1,1,772,772
711,1,1,779,779
712,1,1,791,
713,1,1,793,793
714,1,1,823,823
715,1,1,824,824
716,1,1,838,838
717,1,1,857,857
718,1,1,887,987_887
719,1,1,899,899
720,2,2,918,918
721,1,1,930,930
722,1,1,939,940_939
723,1,1,956,956
724,3,2,961,962_961
725,2,2,995,988_995
726,1,1,1005,1005
727,1,1,1023,1023
